ZIP;NAME;TYPE;A0_NAME;A1_NAME;A2_NAME;A3_NAME;A4_NAME;A5_NAME;A6_NAME;A7_NAME;A8_NAME;X_COORDINATE;Y_COORDINATE;SERVICE_HOURS;TEMP_SERVICE_HOURS;TEMP_SERVICE_HOURS_UNTIL;TEMP_SERVICE_HOURS_2;TEMP_SERVICE_HOURS_2_UNTIL;comment_est;comment_eng;comment_rus;comment_lav;comment_lit;MODIFIED
11301;"Tondi postkontor";1;EE;"Harju maakond";Tallinn;"Kristiine linnaosa";NULL;"A. H. Tammsaare tee";NULL;62;NULL;24.7151667636814;59.4033588140255;"E-R 10:00-20:00; L,P 10:00-16:00";"20.08.2015 suletud";20.08.2015;NULL;NULL;;;;;;2015-07-30+03:00
10201;"Toompea postkontor";1;EE;"Harju maakond";Tallinn;"Kesklinna linnaosa";NULL;"Lossi plats";NULL;4;NULL;24.7390439252417;59.4360809103113;"E-R 9:00-17:00; L,P suletud";"1.06-31.08.2015 avatud E-L 10:00-19:00;P 10:00-18:00";31.08.2015;"22.06.15 avatud 9:00-16:00;23.06-24.06.15 suletud";24.06.2015;;;;;;2015-06-02+03:00
87500;"Tootsi postkontor";1;EE;"Pärnu maakond";"Tootsi vald";"Tootsi alev";NULL;"Kesk tänav";NULL;7;NULL;24.7845221125751;58.5865458995347;"E-R 8:00-15:00;L,P suletud";"14.08.-28.08.15 avatud T,N 8:00-15:00;E,K,R,L,P suletud;Sindi pk";28.08.2015;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-12+03:00
93194;"Torgu postipunkt";1;EE;"Saare maakond";"Torgu vald";"Iide küla";NULL;NULL;NULL;NULL;NULL;22.0787013658813;57.9775703175175;"E-R 08.00-15.00;L,P suletud";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-11+03:00
86895;"Tori postipunkt";1;EE;"Pärnu maakond";"Tori vald";"Tori alevik";NULL;"Pärnu maantee";NULL;5;NULL;24.8124418495173;58.4822741324528;"E-R 9:00-16:00;L 10.00-14.00;P suletud";NULL;NULL;NULL;NULL;;;;;;2015-09-07+03:00
48599;"Torma postkontor";1;EE;"Jõgeva maakond";"Torma vald";"Torma alevik";NULL;"Kesk tänav";NULL;1a;NULL;26.7396215263052;58.8190824540725;"E-R 9:00-15:00;L,P suletud";"12.08.2015 suletud;lähim Mustvee pk";12.08.2015;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-10+03:00
94594;"Tornimäe postipunkt";1;EE;"Saare maakond";"Pöide vald";"Kärneri küla";NULL;NULL;"Tornimäe kauplus";NULL;NULL;23.1179853759758;58.5041383624638;"E-L 8:30-19:00;P 10:00-17:00";NULL;NULL;"22.06.-24.06.2015 suletud";24.06.2015;;;;;;2015-06-15+03:00
86025;"Treimani postipunkt";1;EE;"Pärnu maakond";"Häädemeeste vald";"Treimani küla";NULL;NULL;NULL;NULL;NULL;24.3879837228482;57.9211359770549;"E,T,N,R 10:00-12:00; K 16:00-18:00; L,P suletud";NULL;NULL;"22.06.-24.06.2015 suletud";24.06.2015;;;;;;2015-06-15+03:00
46240;"Triigi postipunkt";1;EE;"Lääne-Viru maakond";"Väike-Maarja vald";"Triigi küla";NULL;NULL;NULL;NULL;NULL;26.3302809648256;59.1154266645298;"E-R 10.00-18.00;L,P 10.00-17.00";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-05+03:00
68301;"Tsirguliina postkontor";1;EE;"Valga maakond";"Tõlliste vald";"Tsirguliina alevik";NULL;"Raudtee tänav";NULL;2a;NULL;26.1914355891495;57.8652809594683;"E,T,K,R 9:00-12:00;N 9:00-14:30; L,P suletud";"20.08.2015 suletud";20.08.2015;"16.08.-30.08.2015 suletud;lähim Valga pk";30.08.2015;;;;;;2015-07-30+03:00
66394;"Tsooru postipunkt";1;EE;"Võru maakond";"Antsla vald";"Tsooru küla";NULL;NULL;Kaupluse;NULL;NULL;26.651843540592;57.7418589070847;"E-R 13:00-15:00;L,P suletud";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-05+03:00
46695;"Tudu postipunkt";1;EE;"Lääne-Viru maakond";"Vinni vald";"Tudu alevik";NULL;"Rakvere maantee";NULL;7;NULL;26.8541771097683;59.1800720496532;"E-P 09.00-21.00";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-05+03:00
42294;"Tudulinna postipunkt";1;EE;"Ida-Viru maakond";"Tudulinna vald";"Tudulinna alevik";NULL;"Pikk tänav";NULL;8;NULL;27.0814535733864;59.0359034781713;"E-R 9:00-19:00;L,P suletud";NULL;NULL;"22.06.-24.06.2015 suletud";24.06.2015;;;;;;2015-06-15+03:00
9927;"Tukuma Pasta RIMI pakomāts";0;LV;Tukums;"Pasta iela 14, Tukums";;;;;;;23.158829;56.967484;;;;;;;;;;;
76291;"Turba postkontor";1;EE;"Harju maakond";"Nissi vald";"Turba alevik";NULL;"Tööstuse tänav";NULL;1;NULL;24.2412248357255;59.0770246480609;"T-R 10:00-16:00; L 10:00-13:00; E,P suletud";"14.08.-28.08.15 avatud K,R 10:00?16:00;E,T,N,L,P suletud;lähim Riisipere pk";28.08.2015;"20.08.2015 suletud";20.08.2015;;;;;;2015-07-30+03:00
61624;"Tõravere postkontor";1;EE;"Tartu maakond";"Nõo vald";"Tõravere alevik";NULL;"Observatooriumi tänav";NULL;5;NULL;26.4691394864784;58.2650658817698;"E,K,R 9:00-11:00;T,N 9:00-13:00;L,P suletud";NULL;NULL;"Alates 25.08.15 ajutiselt suletud;lähim Elva pk";30.09.2015;;;;;;2015-09-14+03:00
44421;"Tõrremäe postkontor";1;EE;"Lääne-Viru maakond";"Rakvere vald";"Tõrremäe küla";NULL;NULL;NULL;NULL;NULL;26.3396435148449;59.3642807876175;"E-R 10:00-19:00; L 10:00-16:00; P suletud";"20.08.2015 suletud";20.08.2015;NULL;NULL;;;;;;2015-07-30+03:00
96053;"Tõrva Maxima pakiautomaat";0;EE;"Valga maakond";"Tõrva linn";NULL;NULL;"Tamme tänav";NULL;2;NULL;25.9326394762048;57.9977661248928;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11+02:00
68699;"Tõrva postkontor";1;EE;"Valga maakond";"Tõrva linn";NULL;NULL;"Valga tänav";NULL;1;NULL;25.9222694946489;58.0026035434413;"E-R 9:30-17:30;L 9:00-12:00;P suletud";"20.08.2015 suletud";20.08.2015;NULL;NULL;;;;;;2015-07-30+03:00
61701;"Tõrvandi postkontor";1;EE;"Tartu maakond";"Ülenurme vald";"Tõrvandi alevik";NULL;"Papli tänav";NULL;6;NULL;26.7059212395649;58.3221618052557;"E,K,R 9:00-13:00;T,N 12:00-17:00;L,P suletud";NULL;NULL;"22.09.15 avatud 12.00-16.00;lähim Ringtee pk";22.09.2015;;;;;;2015-09-07+03:00
88100;"Tõstamaa postkontor";1;EE;"Pärnu maakond";"Tõstamaa vald";"Tõstamaa alevik";NULL;"Varbla maantee";NULL;2;NULL;23.994026008205;58.3346193346143;"E,R 8:00-16:00;T,K,N 9:00-16:00;L,P suletud";"11.08.15 suletud;lähim Pärnu pk";11.08.2015;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-11+03:00
96052;"Türi Maxima pakiautomaat";0;EE;"Järva maakond";"Türi vald";"Türi linn";NULL;"Viljandi tänav";NULL;10;NULL;25.4276802368704;58.8060325803827;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11+02:00
72201;"Türi postkontor";1;EE;"Järva maakond";"Türi vald";"Türi linn";NULL;"Viljandi tänav";NULL;1a;NULL;25.4291003232608;58.807235555113;"E-R 9:00-18:00;L 9:00-14:00;P suletud";"20.08.2015 suletud";20.08.2015;NULL;NULL;;;;;;2015-07-30+03:00
44232;"Uhtna postkontor";1;EE;"Lääne-Viru maakond";"Sõmeru vald";"Uhtna alevik";NULL;"Nooruse tänav";NULL;7;5;26.5665760664227;59.3946886013566;"E,T,R 13:30-16:00;K 10:30-12:30;N 15:45-18:15;L,P suletud";"14.09.2015-27.09.2015 suletud;lähim Rakvere pk";27.09.2015;"28.09.-31.10.15 avatud T,N 13:30-16:00;E,K,R,L,P suletud;lähim Sõmeru pk";31.10.2015;;;;;;2015-09-14+03:00
88869;"Ukmergės MAXIMA Žiedo paštomatas";0;LT;Ukmergė;"Žiedo g. 1, Ukmergė";;;;;;;24.743786;55.242752;;;;;;;;;;"Paštomatą rasite įėjimo į parduotuvę, kairėje pusėje";
88860;"Utenos PC MOKI-VEŽI paštomatas";0;LT;Utena;"Basanavičiaus g. 6, Utena";;;;;;;25.581902;55.496635;;;;;;;;;;"Paštomatą rasite lauke, prie įėjimo į prekybos centrą, kairėje pusėje";
90491;"Uuemõisa postkontor";1;EE;"Lääne maakond";"Ridala vald";"Uuemõisa küla";NULL;"Rannarootsi tee";NULL;1;NULL;23.5718364628122;58.9362440306801;"E-R 10:00-18:00;L 10:00-14:00;P suletud";"28.08.15 suletud;lähim Haapsalu pk";28.08.2015;"01.06.15-30.09.15 avatud E-R 10:00-18:00;L,P suletud;lähim Haapsalu pk";30.09.2015;;;;;;2015-08-24+03:00
86594;"Uulu postipunkt";1;EE;"Pärnu maakond";"Tahkuranna vald";"Uulu küla";NULL;NULL;NULL;NULL;NULL;24.5782042685035;58.2791790995659;"E-P 10.00-18.00";NULL;NULL;"22.06.-24.06.2015 suletud";24.06.2015;;;;;;2015-06-15+03:00
70194;"Uusna postipunkt";1;EE;"Viljandi maakond";"Viljandi vald";"Uusna küla";NULL;"Uusna tee";NULL;6;NULL;25.7417530121418;58.3893861589038;"E-N 12.00-20.00;R 09.00-17.00;L,P suletud";NULL;NULL;"10.09.2015 suletud;lähim Saarepeedi postipunkt";10.09.2015;;;;;;2015-09-08+03:00
75395;"Vaida postipunkt";1;EE;"Harju maakond";"Rae vald";"Vaida alevik";NULL;"Vana-Vaida tee";NULL;7;NULL;24.9765184020987;59.2856273212487;"E-R 11.00-18.00;L 10.00-14.00;P suletud";"20.08.2015 suletud";20.08.2015;"01.06.-31.08.2015 avatud E-R 11.00-18.00;L,P suletud";31.08.2015;;;;;;2015-08-11+03:00
46094;"Vajangu postipunkt";1;EE;"Lääne-Viru maakond";"Tamsalu vald";"Vajangu küla";NULL;"Tamsalu maantee";NULL;14;NULL;26.0077683178262;59.1082943294975;"E-R 10:00-19:00;L,P 10:00-17:00";NULL;NULL;NULL;20.08.2015;;;;;;2015-09-15+03:00
13101;"Vaksali postkontor";1;EE;"Harju maakond";Tallinn;"Põhja-Tallinna linnaosa";NULL;Toompuiestee;NULL;37;NULL;24.7369050800265;59.4398573096705;"E-R 9:00-18:00;L 10:00-15:00;P suletud";"20.08.2015 suletud";20.08.2015;NULL;NULL;;;;;;2015-07-30+03:00
96042;"Valga Maxima pakiautomaat";0;EE;"Valga maakond";"Valga linn";NULL;NULL;"Jaama puiestee";NULL;2b;NULL;26.0444167966367;57.7741688270291;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11+02:00
68299;"Valga postkontor";1;EE;"Valga maakond";"Valga linn";NULL;NULL;"Kesk tänav";NULL;10;NULL;26.0340813226598;57.7776696902755;"E-R 9:00-18:00;L 10:00-13:00;P suletud";"20.08.2015 suletud";20.08.2015;NULL;NULL;;;;;;2015-07-30+03:00
94394;"Valjala postipunkt";1;EE;"Saare maakond";"Valjala vald";"Valjala alevik";NULL;NULL;NULL;NULL;NULL;22.7915605531932;58.4109128810828;"T-R 9:00-17:00;L 9:00-15:00;E,P suletud";NULL;NULL;"09.09.2015 suletud;lähim Sandla";09.09.2015;;;;;;2015-09-09+03:00
9928;"Valmieras T/C Valleta pakomāts";0;LV;Valmiera;"Rīgas iela 4, Valmiera";;;;;;;25.423716;57.538544;;;;;;;;;;;
88200;"Varbla postkontor";1;EE;"Pärnu maakond";"Varbla vald";"Varbla küla";NULL;NULL;Vallamaja;NULL;NULL;23.754159036597;58.43056354863;"E-R 9:30-13:00;L,P suletud";NULL;NULL;"10.08.-24.08.15 suletud;lähim Tõstamaa pk";24.08.2015;;;;;;2015-08-03+03:00
63094;"Vardja postipunkt";1;EE;"Põlva maakond";"Laheda vald";"Vardja küla";NULL;NULL;Lemmiku;NULL;NULL;27.0561015940656;57.9743409146183;"E-R 9:00-18:00; L,P 9:00-15:00";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-05+03:00
66100;"Varstu postkontor";1;EE;"Võru maakond";"Varstu vald";"Varstu alevik";NULL;"Kesk tänav";NULL;17;NULL;26.6605476023652;57.6443210038615;"E-R 8:00-15:30; L,P suletud";NULL;NULL;"21.09.2015 suletud;lähim Antsla pk";21.09.2015;;;;;;2015-09-02+03:00
76191;"Vasalemma postkontor";1;EE;"Harju maakond";"Vasalemma vald";"Vasalemma alevik";NULL;"Ranna tee";NULL;8;NULL;24.2900205743555;59.243486900268;"T,K,R,L 9:30?11:30;N 14:00-16:00;E,P suletud";NULL;NULL;NULL;NULL;;;;;;2015-09-11+03:00
71310;"Vastemõisa postipunkt";1;EE;"Viljandi maakond";"Suure-Jaani vald";"Vastemõisa küla";NULL;NULL;NULL;NULL;NULL;25.4411846588504;58.4417840082754;"E-R 9:00-18:00; L-P 9:00-16:00";NULL;NULL;"22.06.-24.06.2015 suletud";24.06.2015;;;;;;2015-06-15+03:00
63600;"Vastse-Kuuste postkontor";1;EE;"Põlva maakond";"Vastse-Kuuste vald";"Vastse-Kuuste alevik";NULL;NULL;"Vastse-Kuuste Postkontori";NULL;NULL;26.9347733602307;58.1696963988908;"E-R 9:00-14:00;L,P suletud";"20.08.2015 suletud";20.08.2015;"17.08.-31.08.15 suletud;lähim Põlva pk";31.08.2015;;;;;;2015-08-03+03:00
65200;"Vastseliina postkontor";1;EE;"Võru maakond";"Vastseliina vald";"Vastseliina alevik";NULL;"Võidu tänav";NULL;21;NULL;27.2840671625546;57.731986906049;"E-R 9:00-16:00; L,P suletud";"21.09.2015 suletud;lähim Võru pk";21.09.2015;NULL;NULL;;;;;;2015-08-21+03:00
9923;"Ventspils Mego pakomāts";0;LV;Ventspils;"Ganību iela 22/24, Ventspils";;;;;;;21.562643;57.389889;;;;;;;;;;;
64294;"Veriora postipunkt";1;EE;"Põlva maakond";"Veriora vald";"Veriora alevik";NULL;NULL;"Veriora kauplus";NULL;NULL;27.3553955611374;58.0066644495411;"E-P 09.00-20.00";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-05+03:00
87640;"Vihtra postipunkt";1;EE;"Pärnu maakond";"Vändra vald";"Vihtra küla";NULL;NULL;NULL;NULL;NULL;25.0201369674867;58.585832767506;"E-N 10:00-12:00 ja 12:30-18:00;R 10:00-14:00;L,P suletud";NULL;NULL;"07.09-20.09.2015 suletud;lähim Vändra pk";20.09.2015;;;;;;2015-09-03+03:00
96013;"Viimsi Kaubakeskuse pakiautomaat";0;EE;"Harju maakond";"Viimsi vald";"Haabneeme alevik";NULL;"Randvere tee";NULL;6;NULL;24.8304681932558;59.5061975331193;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-18+02:00
74094;"Viimsi postkontor";1;EE;"Harju maakond";"Viimsi vald";"Haabneeme alevik";NULL;"Sõpruse tee";NULL;15;NULL;24.8268530178403;59.5047752548079;"E-R 10:00-20:00;L,P 10-14";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-13+03:00
70100;"Viiratsi postkontor";1;EE;"Viljandi maakond";"Viljandi vald";"Viiratsi alevik";NULL;"Sakala tänav";NULL;3b;NULL;25.6396183973319;58.3592462211194;"E-R 9:00-13:00 ja 13:30-17:00; L,P suletud";"20.08.2015 suletud";20.08.2015;"25.08.2015 suletud;lähim Viljandi pk";25.08.2015;;;;;;2015-08-18+03:00
73216;"Viisu postipunkt";1;EE;"Järva maakond";"Roosna-Alliku vald";"Viisu küla";NULL;"Viisu maantee";NULL;4;NULL;25.6655032793947;58.9485501689314;"E,T 10:00-17:00;K 10:00-17:00 ja 18:00-20:00;N 10:00-18:00;R 10:00-15:00;L,P suletud";"14.08.2015 suletud;lähim Roosna-Alliku pk";14.08.2015;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-11+03:00
96032;"Viljandi Bussijaama pakiautomaat";0;EE;"Viljandi maakond";"Viljandi linn";NULL;NULL;"Ilmarise tänav";NULL;1;NULL;25.5987885746484;58.3692020676962;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11+02:00
96070;"Viljandi Maksimarketi pakiautomaat";0;EE;"Viljandi maakond";"Viljandi linn";NULL;NULL;"Lääne tänav";NULL;2;NULL;25.5834364191153;58.3708667597454;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11+02:00
96063;"Viljandi Männimäe Selveri pakiautomaat";0;EE;"Viljandi maakond";"Viljandi linn";NULL;NULL;"Riia maantee";NULL;35;NULL;25.5841250418165;58.3532675276784;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-18+02:00
71098;"Viljandi postkontor";1;EE;"Viljandi maakond";"Viljandi linn";NULL;NULL;"Tallinna tänav";NULL;22;NULL;25.5982756602994;58.3675299473256;"E-R 9:00-19:00;L 9:00-17:00;P 10:00-15:00";NULL;NULL;"20.08.2015 avatud 10:00-15:00";20.08.2015;;;;;;2015-08-04+03:00
88813;"Vilniaus BALTIC PETROLEUM Rinktinės paštomatas";0;LT;Vilnius;"Rinktinės g. 59, Vilnius";;;;;;;25.288242;54.702892;;;;;;;;;;"Paštomatą rasite lauke, galinėje degalinės pusėje";
88818;"Vilniaus LUKOIL Saltoniškių paštomatas";0;LT;Vilnius;"Saltoniškių g. 12, Vilnius";;;;;;;25.260015;54.699135;;;;;;;;;;"Paštomatą rasite lauke, dešinėje degalinės pusėje";
88826;"Vilniaus LUKOIL Saulėtekio paštomatas";0;LT;Vilnius;"Nemenčinės pl. 5, Vilnius";;;;;;;25.326769;54.726292;;;;;;;;;;"Paštomatą rasite lauke, galinėje degalinės pusėje";
88822;"Vilniaus MAXIMA Sausio 13-os paštomatas";0;LT;Vilnius;"Sausio 13-sios g. 2, Vilnius";;;;;;;25.221685;54.692867;;;;;;;;;;"Paštomatą rasite lauke, kairėje įėjimo į Maxima pusėje, prie sienos";
88820;"Vilniaus MAXIMA Viršuliškių paštomatas";0;LT;Vilnius;"Viršuliškių g. 30, Vilnius";;;;;;;25.222248;54.709389;;;;;;;;;;"Paštomatą rasite prie įvažiavimo į stovėjimo aikštelę";
88811;"Vilniaus PC BIG paštomatas";0;LT;Vilnius;"Ukmergės g. 369, Vilnius";;;;;;;25.228859;54.739922;;;;;;;;;;"Paštomatą rasite lauke, prie įėjimo į prekybos centrą";
88814;"Vilniaus PC MANDARINAS paštomatas";0;LT;Vilnius;"Ateities g. 91, Vilnius";;;;;;;25.246227;54.731491;;;;;;;;;;"Paštomatą rasite lauke, prie įėjimo į prekybos centrą";
88815;"Vilniaus RIMI Hypermarket Savanorių paštomatas";0;LT;Vilnius;"Savanorių pr. 16, Vilnius";;;;;;;25.257998;54.675640;;;;;;;;;;"Paštomatą rasite lauke, kairėje pagrindinio iėjimo į prekybos centrą pusėje, prie sienos";
88823;"Vilniaus RIMI Hypermarket Vydūno paštomatas";0;LT;Vilnius;"Vydūno g. 4, Vilnius";;;;;;;25.188892;54.707191;;;;;;;;;;"Paštomatą rasite lauke, prie įėjimo į prekybos centrą";
88816;"Vilniaus RIMI Hypermarket Žirmūnų paštomatas";0;LT;Vilnius;"Žirmūnų g. 64, Vilnius";;;;;;;25.300741;54.712017;;;;;;;;;;"Paštomatą rasite lauke, prie ""Topo centro"" įėjimo, kairėje pusėje";
88871;"Vilniaus VCUP paštomatas";0;LT;Vilnius;"Konstitucijos pr.16, Vilnius";;;;;;;25.276537;54.694023;;;;;;;;;;"Paštomatą rasite kairėje 3-ojo aukšo įėjimo pusėje, šalia automobilių stovėjimo aikštelės";
44094;"Viru-Nigula postipunkt";1;EE;"Lääne-Viru maakond";"Viru-Nigula vald";"Viru-Nigula alevik";NULL;"Kunda tee";NULL;4;NULL;26.6914519592938;59.4450107371267;"E-L 10:00-20:00;P 10:00-19:00";NULL;NULL;NULL;NULL;;;;;;2015-09-18+03:00
41770;"Voka postkontor";1;EE;"Ida-Viru maakond";"Toila vald";"Voka alevik";NULL;"Narva maantee";NULL;2;NULL;27.5818333710046;59.4035392313343;"E,T,K,R 9:00-13:15;N 9:00-17:30;L,P suletud";"18.09.2015 avatud 10:00-13:15";18.09.2015;"29.09.2015 suletud;lähim Jõhvi pk";29.09.2015;;;;;;2015-09-17+03:00
91391;"Vormsi postkontor";1;EE;"Lääne maakond";"Vormsi vald";"Hullo küla";NULL;NULL;NULL;NULL;NULL;23.2417608860688;58.9922853612928;"E-R 10:30-14:00;L,P suletud";NULL;NULL;"14.09.-27.09.15 suletud;lähim Haapsalu pk";27.09.2015;;;;;;2015-09-08+03:00
48294;"Vägari postipunkt";1;EE;"Jõgeva maakond";"Pajusi vald";"Vägari küla";NULL;"Kooli tee";NULL;4;16;26.215523173301;58.7313584481195;"E-R 10:00-14:00;L,P suletud";NULL;NULL;"24.09.2015 suletud;lähim Jõgeva pk";24.09.2015;;;;;;2015-09-17+03:00
96107;"Väike-Maarja pakiautomaat";0;EE;"Lääne-Viru maakond";"Väike-Maarja vald";"Väike-Maarja alevik";NULL;"Pikk tänav";NULL;9;NULL;26.2520658348261;59.1300453085029;NULL;NULL;NULL;NULL;NULL;;;;;;2015-07-10+03:00
46237;"Väike-Maarja postkontor";1;EE;"Lääne-Viru maakond";"Väike-Maarja vald";"Väike-Maarja alevik";NULL;"Pikk tänav";NULL;7;NULL;26.2513657454424;59.1296434908247;"E,K,R 8.00-17.00;T,N 8:00-18:00;L 8:00-13:00;P suletud";"20.08.2015 suletud";20.08.2015;"30.07.-31.08.15 avatud T,N 8:00-18:00;K,R 8:00-17:00;L 8:00-13:00;E,P suletud;lähim Tamsalu pk";31.08.2015;;;;;;2015-07-30+03:00
65570;"Väimela postipunkt";1;EE;"Võru maakond";"Võru vald";"Väimela alevik";NULL;NULL;NULL;NULL;NULL;27.0104736234963;57.891842925832;"E-R 9:00-20:00; L,P 10:00-20:00";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-05+03:00
87700;"Vändra postkontor";1;EE;"Pärnu maakond";"Vändra vald (alev)";"Vändra alev";NULL;"Pärnu-Paide maantee";NULL;4;NULL;25.032228373894;58.6531021120437;"E-K,R 9:00-16:30; N 9:00-18:00; L 9:00-12:00; P suletud";"01.09-13.09.15 avatud E-R 9:00-15:00;L,P suletud";13.09.2015;"14.09.-30.09.15 avatud E-K 9:00-16:30;N 9:00-18:00;R 9:00-16:30;L,P suletud";30.09.2015;;;;;;2015-09-08+03:00
64000;"Värska postkontor";1;EE;"Põlva maakond";"Värska vald";"Värska alevik";NULL;"Pikk tänav";NULL;12;NULL;27.6338092315917;57.957969349739;"E-R 8:00-15:00;L,P suletud";NULL;NULL;"07.09-20.09.15 avatud E ja N 8:30-15:00;T,K,R,L,P suletud;lähim Räpina pk";20.09.2015;;;;;;2015-08-21+03:00
72815;"Väätsa postkontor";1;EE;"Järva maakond";"Väätsa vald";"Väätsa alevik";NULL;"Pikk tänav";NULL;3;NULL;25.4519333969404;58.8901347106294;"E-R 8:00-11:30; L,P suletud";NULL;NULL;"15.09.15 suletud;lähim Paide pk";15.09.2015;;;;;;2015-09-04+03:00
70600;"Võhma postkontor";1;EE;"Viljandi maakond";"Võhma linn";NULL;NULL;"Tallinna tänav";NULL;26;NULL;25.5581357840206;58.6304912210444;"E 10:00-13:00 ja 13:30-18:00;T-R 9:00-13:00 ja 13:30-17:00;L,P suletud";"20.08.2015 suletud";20.08.2015;"25.08.15 suletud;lähim Olustvere pk";25.08.2015;;;;;;2015-08-18+03:00
62400;"Võnnu postkontor";1;EE;"Tartu maakond";"Võnnu vald";"Võnnu alevik";NULL;NULL;Võnnu-Post;NULL;NULL;27.0458686272707;58.2839215313126;"T,K,R 8:30-12:00;N 14:00-18:00;L 9:00-12:00;P,E-suletud";"20.08.2015 suletud";20.08.2015;"25.08.15 suletud;lähim Ahja pk";25.08.2015;;;;;;2015-08-06+03:00
96035;"Võru Maksimarketi pakiautomaat";0;EE;"Võru maakond";"Võru linn";NULL;NULL;"Jüri tänav";NULL;83;NULL;27.0102570998835;57.8355640501927;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-18+02:00
96064;"Võru Maxima pakiautomaat";0;EE;"Võru maakond";"Võru linn";NULL;NULL;"Kooli tänav";NULL;2;NULL;27.0048320676167;57.8478531601773;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11+02:00
65601;"Võru postkontor";1;EE;"Võru maakond";"Võru linn";NULL;NULL;"Vilja tänav";NULL;14b;NULL;27.0100096372778;57.8483362253127;"E-R 9:00-18:00; L 9:00-13:00;P suletud";"20.08.2015 suletud";20.08.2015;NULL;NULL;;;;;;2015-07-30+03:00
45453;"Võsu postkontor";1;EE;"Lääne-Viru maakond";"Vihula vald";"Võsu alevik";NULL;"Mere tänav";NULL;63;NULL;25.9609919582837;59.5758149163206;"E,T,N,R 9:00-15:00;K 9:00-18:00;L 9:00-13:00;P suletud";"24.09.2015 suletud;lähim Rakvere pk";24.09.2015;"16.09.-30.09.2015 avatud E-R 10:15-16:00;L,P suletud;lähim Loksa pk";30.09.2015;;;;;;2015-09-22+03:00
19098;Äriklienditeenindus;1;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Pallasti tänav";NULL;28;NULL;24.7928302532681;59.4302478456009;"E-R 9:00-20:00;L 9:00-15:00;P suletud";"20.08.2015 suletud";20.08.2015;NULL;NULL;;;;;;2015-07-30+03:00
13501;"Õismäe postkontor";1;EE;"Harju maakond";Tallinn;"Haabersti linnaosa";NULL;"Paldiski maantee";NULL;102;NULL;24.6515645720085;59.4263815805827;"E-R 10:00-20:00; L 10:00-18:00;P suletud";"22.06.15 avatud 10:00-17:00;23.06-24.06.15 suletud";24.06.2015;NULL;NULL;;;;;;2015-06-02+03:00
67194;"Õru postipunkt";1;EE;"Valga maakond";"Õru vald";"Õruste küla";NULL;NULL;NULL;NULL;NULL;26.1793980170227;57.9225839593247;"E-R 09.00-13.00;L,P suletud";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-05+03:00
80601;"Ülejõe postkontor";1;EE;"Pärnu maakond";"Pärnu linn";NULL;NULL;"Tallinna maantee";NULL;93a;NULL;24.4942849649696;58.4082818967623;"E-R 10:00-19:00;L 10:00-15:00;P suletud";"02.05.15-30.09.15 avatud E-R 10:00-18:00;L,P suletud;lähim Pärnu pk";30.09.2015;"Alates 01.10.2015 alaliselt avatud E-R 10:00-18:00;L,P suletud";01.10.2015;;;;;;2015-09-22+03:00
9937;"Ķekavas nov. T/C A7 pakomāts";0;LV;Krustkalni;"Krustkalni, Ķekavas novads.";;;;;;;24.139194;56.895973;;;;;;;;;;;
88843;"Šiaulių LUKOIL Tilžės paštomatas";0;LT;Šiauliai;"Tilžės g. 274, Šiauliai";;;;;;;23.331217;55.944092;;;;;;;;;;"Paštomatą rasite lauke prie degalinės";
88842;"Šiaulių PC ARENA paštomatas";0;LT;Šiauliai;"Gegužių g. 30, Šiauliai";;;;;;;23.258636;55.906536;;;;;;;;;;"Paštomatą rasite lauke, prie įėjimo į JYSK dešinėje pusėje";
88844;"Šiaulių PC BRUKLINAS paštomatas";0;LT;Šiauliai;"Pramonės g. 6, Šiauliai";;;;;;;23.303246;55.914738;;;;;;;;;;"Paštomatą rasite lauke, prie įėjimo į prekybos centrą kairėje pusėje";
